# Blue curve: LED brightness = 25, Integration time = 50
# Red curve: LED brightness = -1, Integration time = -1 (if applicable)
# Channel, Intensity (blue line) [V], Intensity (red line, if applicable) [V]
0 0.35294118 -1.00000000
1 0.35294118 -1.00000000
2 0.37254902 -1.00000000
3 0.37254902 -1.00000000
4 0.39215686 -1.00000000
5 0.39215686 -1.00000000
6 0.39215686 -1.00000000
7 0.39215686 -1.00000000
8 0.41176471 -1.00000000
9 0.41176471 -1.00000000
10 0.41176471 -1.00000000
11 0.41176471 -1.00000000
12 0.43137255 -1.00000000
13 0.43137255 -1.00000000
14 0.43137255 -1.00000000
15 0.43137255 -1.00000000
16 0.45098039 -1.00000000
17 0.43137255 -1.00000000
18 0.45098039 -1.00000000
19 0.45098039 -1.00000000
20 0.45098039 -1.00000000
21 0.45098039 -1.00000000
22 0.47058824 -1.00000000
23 0.47058824 -1.00000000
24 0.47058824 -1.00000000
25 0.47058824 -1.00000000
26 0.49019608 -1.00000000
27 0.47058824 -1.00000000
28 0.49019608 -1.00000000
29 0.47058824 -1.00000000
30 0.49019608 -1.00000000
31 0.47058824 -1.00000000
32 0.47058824 -1.00000000
33 0.47058824 -1.00000000
34 0.47058824 -1.00000000
35 0.47058824 -1.00000000
36 0.47058824 -1.00000000
37 0.47058824 -1.00000000
38 0.49019608 -1.00000000
39 0.47058824 -1.00000000
40 0.49019608 -1.00000000
41 0.47058824 -1.00000000
42 0.49019608 -1.00000000
43 0.47058824 -1.00000000
44 0.49019608 -1.00000000
45 0.49019608 -1.00000000
46 0.49019608 -1.00000000
47 0.49019608 -1.00000000
48 0.49019608 -1.00000000
49 0.49019608 -1.00000000
50 0.50980392 -1.00000000
51 0.49019608 -1.00000000
52 0.49019608 -1.00000000
53 0.49019608 -1.00000000
54 0.49019608 -1.00000000
55 0.49019608 -1.00000000
56 0.49019608 -1.00000000
57 0.49019608 -1.00000000
58 0.49019608 -1.00000000
59 0.49019608 -1.00000000
60 0.49019608 -1.00000000
61 0.49019608 -1.00000000
62 0.49019608 -1.00000000
63 0.50980392 -1.00000000
64 0.52941176 -1.00000000
65 0.49019608 -1.00000000
66 0.50980392 -1.00000000
67 0.50980392 -1.00000000
68 0.50980392 -1.00000000
69 0.50980392 -1.00000000
70 0.50980392 -1.00000000
71 0.50980392 -1.00000000
72 0.50980392 -1.00000000
73 0.49019608 -1.00000000
74 0.50980392 -1.00000000
75 0.49019608 -1.00000000
76 0.50980392 -1.00000000
77 0.49019608 -1.00000000
78 0.50980392 -1.00000000
79 0.50980392 -1.00000000
80 0.50980392 -1.00000000
81 0.50980392 -1.00000000
82 0.50980392 -1.00000000
83 0.50980392 -1.00000000
84 0.50980392 -1.00000000
85 0.50980392 -1.00000000
86 0.52941176 -1.00000000
87 0.50980392 -1.00000000
88 0.52941176 -1.00000000
89 0.54901961 -1.00000000
90 0.52941176 -1.00000000
91 0.52941176 -1.00000000
92 0.52941176 -1.00000000
93 0.52941176 -1.00000000
94 0.54901961 -1.00000000
95 0.52941176 -1.00000000
96 0.52941176 -1.00000000
97 0.52941176 -1.00000000
98 0.52941176 -1.00000000
99 0.52941176 -1.00000000
100 0.54901961 -1.00000000
101 0.52941176 -1.00000000
102 0.54901961 -1.00000000
103 0.52941176 -1.00000000
104 0.54901961 -1.00000000
105 0.52941176 -1.00000000
106 0.54901961 -1.00000000
107 0.54901961 -1.00000000
108 0.54901961 -1.00000000
109 0.52941176 -1.00000000
110 0.56862745 -1.00000000
111 0.56862745 -1.00000000
112 0.56862745 -1.00000000
113 0.56862745 -1.00000000
114 0.56862745 -1.00000000
115 0.56862745 -1.00000000
116 0.56862745 -1.00000000
117 0.54901961 -1.00000000
118 0.56862745 -1.00000000
119 0.54901961 -1.00000000
120 0.56862745 -1.00000000
121 0.56862745 -1.00000000
122 0.56862745 -1.00000000
123 0.56862745 -1.00000000
124 0.56862745 -1.00000000
125 0.56862745 -1.00000000
126 0.56862745 -1.00000000
127 0.58823529 -1.00000000
128 0.58823529 -1.00000000
129 0.56862745 -1.00000000
130 0.56862745 -1.00000000
131 0.56862745 -1.00000000
132 0.58823529 -1.00000000
133 0.58823529 -1.00000000
134 0.60784314 -1.00000000
135 0.58823529 -1.00000000
136 0.58823529 -1.00000000
137 0.58823529 -1.00000000
138 0.58823529 -1.00000000
139 0.58823529 -1.00000000
140 0.58823529 -1.00000000
141 0.58823529 -1.00000000
142 0.58823529 -1.00000000
143 0.58823529 -1.00000000
144 0.58823529 -1.00000000
145 0.58823529 -1.00000000
146 0.58823529 -1.00000000
147 0.58823529 -1.00000000
148 0.58823529 -1.00000000
149 0.58823529 -1.00000000
150 0.58823529 -1.00000000
151 0.58823529 -1.00000000
152 0.58823529 -1.00000000
153 0.58823529 -1.00000000
154 0.58823529 -1.00000000
155 0.60784314 -1.00000000
156 0.60784314 -1.00000000
157 0.60784314 -1.00000000
158 0.60784314 -1.00000000
159 0.60784314 -1.00000000
160 0.60784314 -1.00000000
161 0.58823529 -1.00000000
162 0.60784314 -1.00000000
163 0.58823529 -1.00000000
164 0.60784314 -1.00000000
165 0.58823529 -1.00000000
166 0.60784314 -1.00000000
167 0.58823529 -1.00000000
168 0.60784314 -1.00000000
169 0.58823529 -1.00000000
170 0.60784314 -1.00000000
171 0.60784314 -1.00000000
172 0.60784314 -1.00000000
173 0.60784314 -1.00000000
